85.000	85.000	0.000
81.000	81.000	0.006
6.000	144.000	0.017
0.000	1.000	0.017
233.000	193.000	0.017
7.000	10.000	0.018
10.000	115.000	0.018
254.000	2.000	0.018
105.000	161.000	0.018
12.000	13.000	0.018
25.000	37.000	0.019
85.000	85.000	0.019
82.000	82.000	0.019
108.000	171.000	0.019
254.000	2.000	0.019
245.000	220.000	0.019
250.000	5.000	0.019
204.000	29.000	0.020
2.000	240.000	0.020
105.000	161.000	0.020
12.000	13.000	0.020
67.000	240.000	0.020
85.000	85.000	0.020
83.000	83.000	0.021
69.000	2.000	0.021
71.000	76.000	0.021
57.000	72.000	0.021
247.000	251.000	0.021
46.000	169.000	0.021
175.000	154.000	0.021
12.000	12.000	0.022
41.000	41.000	0.022
118.000	177.000	0.022
85.000	85.000	0.022
84.000	84.000	0.022
79.000	195.000	0.022
255.000	254.000	0.023
226.000	218.000	0.023
0.000	1.000	0.023
246.000	87.000	0.023
253.000	0.000	0.023
105.000	161.000	0.023
12.000	13.000	0.023
65.000	74.000	0.024
85.000	85.000	0.024
81.000	81.000	0.119
122.000	96.000	0.121
255.000	2.000	0.121
44.000	103.000	0.121
7.000	10.000	0.121
160.000	216.000	0.121
252.000	0.000	0.121
103.000	166.000	0.121
12.000	13.000	0.121
97.000	4.000	0.121
85.000	85.000	0.121
82.000	82.000	0.122
85.000	19.000	0.122
0.000	255.000	0.122
78.000	25.000	0.122
248.000	5.000	0.122
120.000	54.000	0.122
255.000	244.000	0.122
103.000	166.000	0.122
12.000	13.000	0.122
44.000	180.000	0.122
85.000	85.000	0.123
83.000	83.000	0.123
166.000	111.000	0.123
72.000	76.000	0.123
3.000	13.000	0.123
248.000	8.000	0.123
156.000	10.000	0.123
167.000	167.000	0.123
12.000	12.000	0.123
41.000	41.000	0.124
9.000	94.000	0.124
85.000	85.000	0.124
84.000	84.000	0.124
79.000	148.000	0.124
255.000	254.000	0.124
226.000	203.000	0.124
0.000	1.000	0.124
246.000	102.000	0.124
253.000	0.000	0.124
103.000	166.000	0.125
12.000	13.000	0.125
63.000	32.000	0.125
85.000	85.000	0.125
81.000	81.000	0.223
248.000	89.000	0.226
1.000	1.000	0.226
187.000	210.000	0.226
5.000	8.000	0.226
38.000	232.000	0.226
253.000	253.000	0.226
102.000	163.000	0.226
12.000	13.000	0.226
244.000	111.000	0.226
85.000	85.000	0.227
82.000	82.000	0.227
110.000	30.000	0.227
3.000	253.000	0.227
32.000	115.000	0.227
246.000	4.000	0.227
1.000	100.000	0.227
251.000	251.000	0.227
102.000	163.000	0.227
12.000	13.000	0.227
156.000	72.000	0.227
85.000	85.000	0.228
83.000	83.000	0.228
199.000	188.000	0.228
76.000	75.000	0.228
177.000	63.000	0.228
254.000	13.000	0.228
249.000	30.000	0.228
158.000	175.000	0.228
12.000	12.000	0.228
41.000	41.000	0.228
54.000	253.000	0.229
85.000	85.000	0.229
84.000	84.000	0.229
79.000	148.000	0.229
255.000	254.000	0.229
226.000	205.000	0.229
0.000	1.000	0.229
246.000	99.000	0.229
253.000	0.000	0.229
102.000	163.000	0.229
12.000	13.000	0.230
62.000	28.000	0.230
85.000	85.000	0.230
81.000	81.000	0.326
233.000	74.000	0.329
2.000	255.000	0.330
24.000	4.000	0.330
7.000	8.000	0.330
165.000	129.000	0.330
253.000	252.000	0.330
104.000	168.000	0.330
12.000	13.000	0.331
198.000	45.000	0.331
85.000	85.000	0.331
82.000	82.000	0.331
33.000	25.000	0.331
3.000	255.000	0.331
118.000	87.000	0.332
247.000	2.000	0.332
84.000	84.000	0.332
253.000	2.000	0.332
104.000	168.000	0.332
12.000	13.000	0.332
253.000	35.000	0.332
85.000	85.000	0.332
83.000	83.000	0.333
36.000	147.000	0.333
80.000	74.000	0.333
95.000	48.000	0.333
5.000	11.000	0.333
215.000	66.000	0.333
150.000	178.000	0.334
12.000	12.000	0.334
41.000	41.000	0.334
34.000	233.000	0.334
85.000	85.000	0.334
84.000	84.000	0.334
79.000	164.000	0.334
255.000	254.000	0.335
226.000	215.000	0.335
0.000	1.000	0.335
246.000	78.000	0.335
253.000	0.000	0.335
104.000	168.000	0.335
12.000	13.000	0.336
64.000	38.000	0.336
85.000	85.000	0.336
81.000	81.000	0.409
162.000	156.000	0.417
255.000	254.000	0.417
16.000	207.000	0.417
8.000	7.000	0.418
225.000	20.000	0.418
252.000	253.000	0.418
106.000	163.000	0.418
12.000	13.000	0.418
178.000	215.000	0.419
85.000	85.000	0.419
82.000	82.000	0.419
175.000	233.000	0.419
0.000	1.000	0.419
153.000	33.000	0.420
254.000	1.000	0.420
231.000	45.000	0.420
0.000	3.000	0.420
106.000	163.000	0.420
12.000	13.000	0.421
74.000	147.000	0.421
85.000	85.000	0.421
83.000	83.000	0.421
19.000	195.000	0.421
81.000	75.000	0.421
160.000	73.000	0.421
6.000	7.000	0.422
140.000	18.000	0.422
146.000	178.000	0.422
12.000	12.000	0.422
41.000	41.000	0.422
5.000	255.000	0.422
85.000	85.000	0.423
84.000	84.000	0.423
79.000	186.000	0.423
255.000	254.000	0.423
226.000	225.000	0.423
0.000	1.000	0.423
246.000	66.000	0.423
253.000	0.000	0.424
106.000	163.000	0.424
12.000	13.000	0.424
66.000	53.000	0.424
85.000	85.000	0.424
81.000	81.000	0.511
39.000	214.000	0.518
254.000	254.000	0.518
68.000	166.000	0.519
7.000	7.000	0.519
213.000	85.000	0.519
252.000	253.000	0.519
109.000	162.000	0.519
12.000	13.000	0.519
96.000	40.000	0.520
85.000	85.000	0.520
82.000	82.000	0.520
31.000	29.000	0.520
0.000	1.000	0.520
81.000	4.000	0.520
0.000	2.000	0.521
228.000	29.000	0.521
0.000	3.000	0.521
109.000	162.000	0.521
12.000	13.000	0.521
116.000	154.000	0.521
85.000	85.000	0.522
83.000	83.000	0.522
61.000	180.000	0.522
81.000	77.000	0.522
198.000	131.000	0.522
5.000	3.000	0.523
2.000	150.000	0.523
146.000	177.000	0.523
12.000	12.000	0.523
41.000	41.000	0.523
202.000	171.000	0.523
85.000	85.000	0.523
84.000	84.000	0.524
79.000	221.000	0.524
255.000	254.000	0.524
226.000	234.000	0.524
0.000	1.000	0.524
246.000	63.000	0.524
253.000	0.000	0.524
109.000	162.000	0.525
12.000	13.000	0.525
69.000	93.000	0.525
85.000	85.000	0.525
81.000	81.000	0.618
225.000	118.000	0.621
254.000	0.000	0.621
188.000	231.000	0.621
6.000	7.000	0.621
25.000	29.000	0.622
253.000	253.000	0.622
107.000	164.000	0.622
12.000	13.000	0.622
212.000	213.000	0.622
85.000	85.000	0.623
82.000	82.000	0.623
245.000	183.000	0.623
255.000	255.000	0.623
230.000	236.000	0.623
254.000	2.000	0.624
106.000	52.000	0.624
0.000	4.000	0.624
107.000	164.000	0.624
12.000	13.000	0.624
96.000	52.000	0.625
85.000	85.000	0.625
83.000	83.000	0.625
39.000	30.000	0.625
81.000	78.000	0.625
137.000	4.000	0.625
5.000	255.000	0.626
122.000	231.000	0.626
145.000	177.000	0.626
12.000	12.000	0.626
41.000	41.000	0.626
238.000	228.000	0.626
85.000	85.000	0.626
84.000	84.000	0.627
79.000	18.000	0.627
255.000	255.000	0.627
226.000	240.000	0.627
0.000	1.000	0.627
246.000	57.000	0.627
253.000	0.000	0.628
107.000	164.000	0.628
12.000	13.000	0.628
67.000	149.000	0.628
85.000	85.000	0.628
81.000	81.000	0.720
155.000	63.000	0.723
255.000	1.000	0.724
227.000	180.000	0.724
6.000	8.000	0.724
66.000	249.000	0.724
253.000	252.000	0.724
111.000	166.000	0.725
12.000	13.000	0.725
227.000	74.000	0.725
85.000	85.000	0.725
82.000	82.000	0.726
224.000	209.000	0.726
255.000	255.000	0.726
37.000	212.000	0.726
254.000	3.000	0.726
231.000	52.000	0.726
255.000	5.000	0.727
111.000	166.000	0.727
12.000	13.000	0.727
10.000	58.000	0.727
85.000	85.000	0.727
83.000	83.000	0.728
191.000	165.000	0.728
80.000	77.000	0.728
253.000	227.000	0.728
5.000	248.000	0.728
214.000	182.000	0.728
143.000	178.000	0.728
12.000	12.000	0.729
41.000	41.000	0.729
83.000	18.000	0.729
85.000	85.000	0.729
84.000	84.000	0.729
79.000	79.000	0.729
255.000	255.000	0.729
226.000	236.000	0.730
0.000	1.000	0.730
246.000	59.000	0.730
253.000	0.000	0.730
111.000	166.000	0.730
12.000	13.000	0.730
71.000	210.000	0.731
85.000	85.000	0.731
81.000	81.000	0.807
193.000	69.000	0.817
254.000	0.000	0.817
58.000	249.000	0.818
7.000	11.000	0.818
73.000	96.000	0.818
253.000	252.000	0.818
110.000	165.000	0.818
12.000	13.000	0.819
102.000	253.000	0.819
85.000	85.000	0.819
82.000	82.000	0.819
0.000	49.000	0.819
0.000	1.000	0.820
202.000	99.000	0.820
254.000	5.000	0.820
2.000	81.000	0.820
254.000	7.000	0.820
110.000	165.000	0.821
12.000	13.000	0.821
233.000	75.000	0.821
85.000	85.000	0.821
83.000	83.000	0.821
100.000	91.000	0.822
80.000	77.000	0.822
167.000	79.000	0.822
7.000	241.000	0.822
217.000	42.000	0.822
142.000	180.000	0.822
12.000	12.000	0.823
41.000	41.000	0.823
166.000	163.000	0.823
85.000	85.000	0.823
84.000	84.000	0.823
79.000	170.000	0.823
255.000	255.000	0.823
226.000	220.000	0.824
0.000	1.000	0.824
246.000	48.000	0.824
253.000	0.000	0.824
110.000	165.000	0.824
12.000	13.000	0.824
70.000	17.000	0.824
85.000	85.000	0.825
81.000	81.000	0.919
214.000	245.000	0.919
253.000	0.000	0.919
102.000	171.000	0.920
8.000	10.000	0.920
136.000	147.000	0.920
253.000	252.000	0.920
106.000	165.000	0.920
12.000	13.000	0.921
226.000	145.000	0.924
85.000	85.000	0.925
82.000	82.000	0.925
32.000	104.000	0.925
0.000	2.000	0.925
202.000	73.000	0.925
253.000	6.000	0.925
50.000	15.000	0.926
252.000	9.000	0.926
106.000	165.000	0.926
12.000	13.000	0.926
50.000	42.000	0.926
85.000	85.000	0.926
83.000	83.000	0.926
70.000	57.000	0.927
80.000	78.000	0.927
46.000	128.000	0.927
11.000	231.000	0.927
174.000	70.000	0.927
142.000	181.000	0.927
12.000	12.000	0.928
41.000	41.000	0.928
232.000	198.000	0.928
85.000	85.000	0.928
84.000	84.000	0.928
79.000	215.000	0.928
255.000	255.000	0.928
226.000	199.000	0.929
0.000	1.000	0.929
246.000	68.000	0.929
253.000	0.000	0.929
106.000	165.000	0.929
12.000	13.000	0.929
66.000	61.000	0.930
85.000	85.000	0.930
81.000	81.000	1.010
228.000	70.000	1.018
254.000	1.000	1.018
127.000	174.000	1.019
10.000	3.000	1.019
35.000	178.000	1.019
253.000	0.000	1.019
114.000	168.000	1.019
12.000	13.000	1.020
175.000	5.000	1.020
85.000	85.000	1.020
82.000	82.000	1.020
26.000	253.000	1.020
0.000	3.000	1.021
175.000	248.000	1.021
252.000	6.000	1.021
201.000	167.000	1.021
250.000	3.000	1.021
114.000	168.000	1.022
12.000	13.000	1.022
173.000	4.000	1.022
85.000	85.000	1.022
83.000	83.000	1.022
189.000	109.000	1.022
79.000	77.000	1.023
124.000	67.000	1.023
16.000	222.000	1.023
177.000	56.000	1.023
141.000	186.000	1.023
12.000	12.000	1.023
41.000	41.000	1.024
179.000	170.000	1.024
85.000	85.000	1.024
84.000	84.000	1.024
79.000	150.000	1.024
255.000	255.000	1.024
226.000	232.000	1.024
0.000	1.000	1.025
246.000	24.000	1.025
253.000	0.000	1.025
114.000	168.000	1.025
12.000	13.000	1.025
74.000	244.000	1.025
85.000	85.000	1.025
81.000	81.000	1.115
39.000	197.000	1.116
0.000	0.000	1.116
148.000	132.000	1.116
9.000	4.000	1.116
251.000	46.000	1.116
250.000	3.000	1.116
110.000	169.000	1.117
12.000	13.000	1.117
217.000	218.000	1.121
85.000	85.000	1.121
82.000	82.000	1.121
109.000	63.000	1.121
0.000	6.000	1.122
34.000	30.000	1.122
253.000	5.000	1.122
55.000	119.000	1.122
247.000	249.000	1.123
110.000	169.000	1.123
12.000	13.000	1.123
219.000	53.000	1.123
85.000	85.000	1.123
83.000	83.000	1.124
163.000	160.000	1.124
79.000	72.000	1.124
217.000	55.000	1.124
23.000	223.000	1.124
250.000	39.000	1.124
140.000	199.000	1.125
12.000	12.000	1.125
41.000	41.000	1.125
69.000	201.000	1.125
85.000	85.000	1.125
84.000	84.000	1.125
79.000	232.000	1.125
255.000	254.000	1.126
226.000	237.000	1.126
0.000	1.000	1.126
246.000	225.000	1.126
253.000	255.000	1.126
110.000	169.000	1.126
12.000	13.000	1.127
70.000	19.000	1.127
85.000	85.000	1.127
81.000	81.000	1.224
176.000	190.000	1.227
0.000	1.000	1.227
15.000	16.000	1.227
5.000	12.000	1.227
52.000	213.000	1.228
253.000	2.000	1.228
108.000	163.000	1.228
12.000	13.000	1.228
19.000	8.000	1.228
85.000	85.000	1.229
82.000	82.000	1.229
221.000	237.000	1.229
255.000	5.000	1.229
15.000	203.000	1.229
255.000	4.000	1.230
124.000	0.000	1.230
248.000	235.000	1.230
108.000	163.000	1.230
12.000	13.000	1.230
125.000	3.000	1.231
85.000	85.000	1.231
83.000	83.000	1.231
154.000	92.000	1.231
81.000	72.000	1.231
184.000	202.000	1.231
31.000	239.000	1.232
51.000	86.000	1.232
143.000	210.000	1.232
12.000	12.000	1.232
41.000	41.000	1.232
97.000	98.000	1.232
85.000	85.000	1.232
84.000	84.000	1.233
79.000	64.000	1.233
255.000	254.000	1.233
226.000	138.000	1.233
0.000	1.000	1.233
246.000	179.000	1.233
253.000	255.000	1.234
108.000	163.000	1.234
12.000	13.000	1.234
68.000	212.000	1.234
85.000	85.000	1.234
81.000	81.000	1.306
147.000	239.000	1.306
254.000	3.000	1.306
34.000	134.000	1.306
5.000	14.000	1.306
2.000	172.000	1.307
0.000	0.000	1.307
113.000	168.000	1.307
12.000	13.000	1.307
221.000	141.000	1.321
85.000	85.000	1.321
82.000	82.000	1.321
21.000	223.000	1.322
252.000	1.000	1.322
113.000	103.000	1.322
6.000	6.000	1.322
135.000	16.000	1.322
6.000	233.000	1.323
113.000	168.000	1.323
12.000	13.000	1.323
57.000	162.000	1.323
85.000	85.000	1.323
83.000	83.000	1.323
81.000	93.000	1.323
82.000	74.000	1.324
204.000	161.000	1.324
30.000	6.000	1.324
68.000	143.000	1.324
147.000	221.000	1.324
12.000	12.000	1.324
41.000	41.000	1.325
65.000	151.000	1.325
85.000	85.000	1.325
84.000	84.000	1.325
79.000	12.000	1.325
255.000	254.000	1.325
226.000	91.000	1.325
0.000	1.000	1.326
246.000	172.000	1.326
253.000	255.000	1.326
113.000	168.000	1.326
12.000	13.000	1.326
73.000	111.000	1.326
85.000	85.000	1.327
81.000	81.000	1.411
136.000	250.000	1.411
248.000	2.000	1.411
203.000	222.000	1.411
8.000	10.000	1.411
25.000	224.000	1.411
252.000	252.000	1.412
106.000	169.000	1.432
12.000	13.000	1.432
132.000	28.000	1.432
85.000	85.000	1.432
82.000	82.000	1.433
14.000	106.000	1.433
248.000	254.000	1.433
70.000	251.000	1.433
11.000	2.000	1.433
215.000	162.000	1.434
15.000	248.000	1.434
106.000	169.000	1.434
12.000	13.000	1.434
90.000	92.000	1.434
85.000	85.000	1.435
83.000	83.000	1.435
255.000	217.000	1.435
77.000	75.000	1.435
50.000	7.000	1.435
15.000	20.000	1.435
77.000	12.000	1.436
152.000	230.000	1.436
12.000	12.000	1.436
41.000	41.000	1.436
79.000	14.000	1.436
85.000	85.000	1.436
84.000	84.000	1.437
79.000	38.000	1.437
255.000	254.000	1.437
226.000	117.000	1.437
0.000	1.000	1.437
246.000	161.000	1.437
253.000	255.000	1.438
106.000	169.000	1.438
12.000	13.000	1.438
66.000	153.000	1.438
85.000	85.000	1.438
81.000	81.000	1.510
181.000	104.000	1.510
247.000	0.000	1.510
145.000	33.000	1.510
9.000	8.000	1.511
91.000	47.000	1.511
248.000	252.000	1.511
106.000	168.000	1.511
12.000	13.000	1.523
181.000	23.000	1.523
85.000	85.000	1.523
82.000	82.000	1.523
102.000	230.000	1.523
249.000	255.000	1.524
186.000	25.000	1.524
9.000	0.000	1.524
169.000	129.000	1.524
10.000	4.000	1.524
106.000	168.000	1.524
12.000	13.000	1.525
242.000	223.000	1.525
85.000	85.000	1.525
83.000	83.000	1.525
70.000	15.000	1.525
70.000	75.000	1.525
159.000	31.000	1.525
252.000	18.000	1.526
133.000	191.000	1.526
160.000	228.000	1.526
12.000	12.000	1.526
41.000	41.000	1.526
41.000	11.000	1.526
85.000	85.000	1.527
84.000	84.000	1.527
79.000	70.000	1.527
255.000	254.000	1.527
226.000	141.000	1.527
0.000	1.000	1.527
246.000	152.000	1.527
253.000	255.000	1.528
106.000	168.000	1.528
12.000	13.000	1.528
66.000	199.000	1.528
85.000	85.000	1.528
81.000	81.000	1.623
234.000	206.000	1.623
252.000	254.000	1.623
145.000	12.000	1.623
8.000	7.000	1.623
196.000	169.000	1.624
251.000	252.000	1.626
104.000	161.000	1.626
12.000	13.000	1.626
88.000	216.000	1.626
85.000	85.000	1.626
82.000	82.000	1.627
205.000	109.000	1.627
255.000	0.000	1.627
184.000	255.000	1.627
2.000	0.000	1.627
127.000	2.000	1.628
0.000	7.000	1.628
104.000	161.000	1.628
12.000	13.000	1.628
32.000	202.000	1.628
85.000	85.000	1.628
83.000	83.000	1.629
194.000	38.000	1.629
66.000	75.000	1.629
72.000	106.000	1.629
247.000	9.000	1.629
10.000	63.000	1.629
166.000	224.000	1.629
12.000	12.000	1.630
41.000	41.000	1.630
208.000	224.000	1.630
85.000	85.000	1.630
84.000	84.000	1.630
79.000	112.000	1.630
255.000	254.000	1.631
226.000	168.000	1.631
0.000	1.000	1.631
246.000	146.000	1.631
253.000	255.000	1.631
104.000	161.000	1.631
12.000	13.000	1.631
64.000	255.000	1.632
85.000	85.000	1.632
81.000	81.000	1.710
221.000	20.000	1.711
0.000	0.000	1.711
96.000	14.000	1.711
7.000	8.000	1.711
29.000	93.000	1.711
255.000	253.000	1.717
107.000	163.000	1.717
12.000	13.000	1.718
125.000	218.000	1.718
85.000	85.000	1.718
82.000	82.000	1.718
45.000	37.000	1.718
3.000	255.000	1.718
249.000	59.000	1.718
253.000	3.000	1.719
160.000	50.000	1.719
251.000	4.000	1.719
107.000	163.000	1.719
12.000	13.000	1.719
223.000	239.000	1.720
85.000	85.000	1.720
83.000	83.000	1.720
222.000	30.000	1.720
69.000	75.000	1.720
102.000	179.000	1.720
251.000	2.000	1.721
93.000	125.000	1.721
165.000	222.000	1.721
12.000	12.000	1.721
41.000	41.000	1.721
99.000	86.000	1.721
85.000	85.000	1.722
84.000	84.000	1.722
79.000	174.000	1.722
255.000	254.000	1.722
226.000	193.000	1.722
0.000	1.000	1.723
246.000	133.000	1.723
253.000	255.000	1.723
107.000	163.000	1.723
12.000	13.000	1.723
67.000	75.000	1.724
85.000	85.000	1.724
81.000	81.000	1.816
177.000	191.000	1.817
0.000	0.000	1.817
54.000	103.000	1.817
7.000	9.000	1.817
20.000	224.000	1.817
255.000	253.000	1.818
113.000	171.000	1.819
12.000	13.000	1.819
36.000	106.000	1.820
85.000	85.000	1.820
82.000	82.000	1.820
172.000	77.000	1.820
1.000	255.000	1.821
93.000	193.000	1.821
254.000	4.000	1.821
29.000	139.000	1.821
253.000	4.000	1.821
113.000	171.000	1.821
12.000	13.000	1.822
70.000	255.000	1.822
85.000	85.000	1.822
83.000	83.000	1.822
132.000	42.000	1.823
72.000	74.000	1.823
168.000	230.000	1.823
255.000	252.000	1.823
147.000	163.000	1.823
163.000	223.000	1.823
12.000	12.000	1.824
41.000	41.000	1.824
134.000	181.000	1.824
85.000	85.000	1.824
84.000	84.000	1.824
79.000	6.000	1.824
255.000	255.000	1.824
226.000	208.000	1.825
0.000	1.000	1.825
246.000	130.000	1.825
253.000	255.000	1.825
113.000	171.000	1.825
12.000	13.000	1.825
73.000	184.000	1.826
85.000	85.000	1.826
81.000	81.000	1.920
167.000	216.000	1.921
255.000	254.000	1.921
116.000	216.000	1.921
7.000	13.000	1.921
106.000	199.000	1.921
254.000	252.000	1.922
109.000	169.000	1.923
12.000	13.000	1.923
168.000	218.000	1.924
85.000	85.000	1.924
82.000	82.000	1.924
198.000	55.000	1.924
255.000	1.000	1.924
120.000	208.000	1.925
0.000	6.000	1.925
223.000	41.000	1.925
253.000	8.000	1.925
109.000	169.000	1.925
12.000	13.000	1.925
57.000	156.000	1.925
85.000	85.000	1.926
83.000	83.000	1.926
4.000	87.000	1.926
73.000	73.000	1.926
13.000	110.000	1.926
2.000	245.000	1.926
14.000	232.000	1.927
163.000	226.000	1.927
12.000	12.000	1.927
41.000	41.000	1.927
234.000	170.000	1.927
85.000	85.000	1.927
84.000	84.000	1.927
79.000	143.000	1.928
255.000	255.000	1.928
226.000	168.000	1.928
0.000	1.000	1.928
246.000	113.000	1.928
253.000	255.000	1.928
109.000	169.000	1.929
12.000	13.000	1.929
69.000	6.000	1.929
85.000	85.000	1.929
81.000	81.000	2.023
194.000	178.000	2.023
254.000	254.000	2.023
47.000	45.000	2.023
8.000	13.000	2.026
104.000	47.000	2.026
254.000	252.000	2.026
107.000	166.000	2.026
12.000	13.000	2.026
122.000	110.000	2.026
85.000	85.000	2.026
82.000	82.000	2.026
116.000	238.000	2.026
255.000	1.000	2.027
96.000	89.000	2.027
1.000	8.000	2.027
158.000	51.000	2.027
252.000	10.000	2.027
107.000	166.000	2.027
12.000	13.000	2.027
140.000	231.000	2.027
85.000	85.000	2.027
83.000	83.000	2.027
170.000	64.000	2.027
72.000	73.000	2.027
222.000	113.000	2.027
4.000	234.000	2.027
114.000	167.000	2.027
164.000	231.000	2.027
12.000	12.000	2.027
41.000	41.000	2.027
199.000	79.000	2.028
85.000	85.000	2.028
84.000	84.000	2.028
79.000	206.000	2.028
255.000	255.000	2.028
226.000	150.000	2.028
0.000	1.000	2.028
246.000	135.000	2.028
253.000	255.000	2.028
107.000	166.000	2.028
12.000	13.000	2.028
67.000	70.000	2.028
85.000	85.000	2.028
81.000	81.000	2.105
139.000	29.000	2.106
255.000	2.000	2.106
253.000	52.000	2.106
9.000	4.000	2.120
247.000	12.000	2.120
253.000	255.000	2.120
105.000	170.000	2.120
12.000	13.000	2.121
159.000	191.000	2.121
85.000	85.000	2.121
82.000	82.000	2.121
239.000	232.000	2.121
254.000	255.000	2.122
111.000	118.000	2.122
0.000	2.000	2.122
6.000	85.000	2.122
250.000	2.000	2.122
105.000	170.000	2.123
12.000	13.000	2.123
120.000	20.000	2.123
85.000	85.000	2.123
83.000	83.000	2.124
37.000	69.000	2.124
72.000	71.000	2.124
184.000	176.000	2.124
9.000	225.000	2.124
99.000	173.000	2.124
166.000	235.000	2.125
12.000	12.000	2.125
41.000	41.000	2.125
20.000	146.000	2.125
85.000	85.000	2.125
84.000	84.000	2.125
79.000	113.000	2.126
255.000	255.000	2.126
226.000	171.000	2.126
0.000	1.000	2.126
246.000	106.000	2.126
253.000	255.000	2.126
105.000	170.000	2.127
12.000	13.000	2.127
65.000	229.000	2.127
85.000	85.000	2.127
81.000	81.000	2.218
178.000	247.000	2.218
0.000	3.000	2.218
100.000	49.000	2.218
10.000	3.000	2.221
31.000	67.000	2.221
252.000	0.000	2.221
103.000	170.000	2.221
12.000	13.000	2.222
84.000	206.000	2.222
85.000	85.000	2.222
82.000	82.000	2.222
84.000	80.000	2.222
254.000	0.000	2.223
138.000	209.000	2.223
255.000	252.000	2.223
231.000	171.000	2.223
247.000	246.000	2.223
103.000	170.000	2.224
12.000	13.000	2.224
211.000	28.000	2.224
85.000	85.000	2.224
83.000	83.000	2.224
54.000	18.000	2.225
71.000	71.000	2.225
168.000	152.000	2.225
16.000	229.000	2.225
129.000	208.000	2.225
167.000	233.000	2.226
12.000	12.000	2.226
41.000	41.000	2.226
58.000	108.000	2.226
85.000	85.000	2.226
84.000	84.000	2.227
79.000	215.000	2.227
255.000	254.000	2.227
226.000	162.000	2.227
0.000	1.000	2.227
246.000	93.000	2.227
253.000	255.000	2.228
103.000	170.000	2.228
12.000	13.000	2.228
63.000	52.000	2.228
85.000	85.000	2.228
81.000	81.000	2.323
188.000	181.000	2.323
254.000	4.000	2.323
103.000	235.000	2.323
5.000	7.000	2.326
194.000	194.000	2.326
250.000	255.000	2.326
108.000	167.000	2.326
12.000	13.000	2.327
0.000	198.000	2.327
85.000	85.000	2.327
82.000	82.000	2.327
11.000	242.000	2.327
252.000	255.000	2.327
207.000	150.000	2.327
1.000	252.000	2.328
201.000	181.000	2.328
246.000	235.000	2.328
108.000	167.000	2.328
12.000	13.000	2.328
181.000	126.000	2.329
85.000	85.000	2.329
83.000	83.000	2.329
139.000	79.000	2.329
70.000	71.000	2.329
158.000	206.000	2.329
25.000	247.000	2.329
18.000	38.000	2.330
170.000	231.000	2.330
12.000	12.000	2.330
41.000	41.000	2.330
33.000	69.000	2.330
85.000	85.000	2.330
84.000	84.000	2.331
79.000	71.000	2.331
255.000	254.000	2.331
226.000	90.000	2.331
0.000	1.000	2.331
246.000	108.000	2.331
253.000	255.000	2.332
108.000	167.000	2.332
12.000	13.000	2.332
68.000	104.000	2.332
85.000	85.000	2.332
81.000	81.000	2.424
118.000	2.000	2.424
255.000	5.000	2.424
128.000	140.000	2.427
2.000	10.000	2.427
224.000	139.000	2.428
251.000	254.000	2.428
112.000	165.000	2.428
12.000	13.000	2.428
244.000	126.000	2.428
85.000	85.000	2.428
82.000	82.000	2.429
165.000	199.000	2.429
249.000	254.000	2.429
143.000	129.000	2.429
5.000	253.000	2.429
65.000	196.000	2.430
252.000	236.000	2.430
112.000	165.000	2.430
12.000	13.000	2.430
146.000	76.000	2.430
85.000	85.000	2.431
83.000	83.000	2.431
129.000	233.000	2.431
71.000	69.000	2.431
192.000	25.000	2.431
30.000	13.000	2.431
211.000	218.000	2.431
177.000	229.000	2.432
12.000	12.000	2.432
41.000	41.000	2.432
7.000	240.000	2.432
85.000	85.000	2.432
84.000	84.000	2.432
79.000	7.000	2.433
255.000	254.000	2.433
226.000	43.000	2.433
0.000	1.000	2.433
246.000	116.000	2.433
253.000	255.000	2.433
112.000	165.000	2.434
12.000	13.000	2.434
72.000	255.000	2.434
85.000	85.000	2.434
